"COUNTRY","Country","SEX","Sex","AGE","Age","SERIES","Series","FREQ","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","units",,,69.0731798295246,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","units",,,69.5656775017658,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","units",,,69.4854254661556,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","units",,,69.6890286716256,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","units",,,69.4708700887462,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","units",,,67.7289024515498,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","units",,,67.18982488066,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","units",,,67.4707971950092,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","units",,,66.7800307468956,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","units",,,66.2616685259359,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2000","2000","PC","Percentage","0","units",,,11.2321135736457,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2001","2001","PC","Percentage","0","units",,,12.2869131546106,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2002","2002","PC","Percentage","0","units",,,11.7318858452483,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2003","2003","PC","Percentage","0","units",,,11.2827316129909,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2004","2004","PC","Percentage","0","units",,,10.8703600762539,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2005","2005","PC","Percentage","0","units",,,10.3413184007214,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2006","2006","PC","Percentage","0","units",,,9.47261457040537,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2007","2007","PC","Percentage","0","units",,,9.24785054449759,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2008","2008","PC","Percentage","0","units",,,8.60088384899705,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2009","2009","PC","Percentage","0","units",,,10.3509302162393,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2010","2010","PC","Percentage","0","units",,,11.1264901427954,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2011","2011","PC","Percentage","0","units",,,10.7831546143438,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2012","2012","PC","Percentage","0","units",,,10.9585616718082,,
"AUS","Australia","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2013","2013","PC","Percentage","0","units",,,11.3287054843921,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2000","2000","PC","Percentage","0","units",,,67.0000458619344,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2001","2001","PC","Percentage","0","units",,,67.4366311022008,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2002","2002","PC","Percentage","0","units",,,67.9804731853278,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2003","2003","PC","Percentage","0","units",,,68.9585244002252,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2004","2004","PC","Percentage","0","units",,,68.7244983929853,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2005","2005","PC","Percentage","0","units",,,70.6451484095324,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2006","2006","PC","Percentage","0","units",,,71.253048410884,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2007","2007","PC","Percentage","0","units",,,71.8662066341546,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2008","2008","PC","Percentage","0","units",,,72.4321961850186,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2009","2009","PC","Percentage","0","units",,,72.0992544611065,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2010","2010","PC","Percentage","0","units",,,71.8437698436411,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2011","2011","PC","Percentage","0","units",,,72.3309066375187,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2012","2012","PC","Percentage","0","units",,,72.2691093013778,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2013","2013","PC","Percentage","0","units",,,72.2341503983536,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2000","2000","PC","Percentage","0","units",,,70.4615437232492,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2001","2001","PC","Percentage","0","units",,,71.1181964810539,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","units",,,71.563000063835,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","units",,,72.4914475661363,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","units",,,71.8591293114942,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","units",,,73.6771856621549,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","units",,,74.2129795232057,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","units",,,74.786774919624,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","units",,,75.3802287500783,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","units",,,75.5483544943946,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","units",,,75.1468364187904,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","units",,,75.63550344143,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","units",,,75.560695944632,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","units",,,75.7914111879488,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2000","2000","PC","Percentage","0","units",,,4.91260576820527,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2001","2001","PC","Percentage","0","units",,,5.17668551934366,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2002","2002","PC","Percentage","0","units",,,5.00611611490801,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2003","2003","PC","Percentage","0","units",,,4.87357237926294,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2004","2004","PC","Percentage","0","units",,,4.36218883883345,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2005","2005","PC","Percentage","0","units",,,4.11530004216749,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2006","2006","PC","Percentage","0","units",,,3.98842780782867,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2007","2007","PC","Percentage","0","units",,,3.90519351664555,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2008","2008","PC","Percentage","0","units",,,3.91088301792486,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2009","2009","PC","Percentage","0","units",,,4.56542046001027,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2010","2010","PC","Percentage","0","units",,,4.39548320669334,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2011","2011","PC","Percentage","0","units",,,4.36910796326,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2012","2012","PC","Percentage","0","units",,,4.35621536051784,,
"AUS","Australia","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2013","2013","PC","Percentage","0","units",,,4.69348800060449,,
"AUT","Austria","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2000","2000","PC","Percentage","0","units",,,57.6162546039817,,
"AUT","Austria","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2001","2001","PC","Percentage","0","units",,,56.1556694994177,,
"AUT","Austria","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2002","2002","PC","Percentage","0","units",,,56.1191924231606,,
"AUT","Austria","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2003","2003","PC","Percentage","0","units",,,55.7418629987743,,
"AUT","Austria","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2004","2004","PC","Percentage","0","units",,,55.9815629583071,,
"AUT","Austria","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2005","2005","PC","Percentage","0","units",,,56.7977067977068,,
"AUT","Austria","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2006","2006","PC","Percentage","0","units",,,58.2208588957055,,
"AUT","Austria","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2007","2007","PC","Percentage","0","units",,,59.5977244113226,,
"AUT","Austria","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2008","2008","PC","Percentage","0","units",,,59.5310289064079,,
"AUT","Austria","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2009","2009","PC","Percentage","0","units",,,57.334144856969,,
"AUT","Austria","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2010","2010","PC","Percentage","0","units",,,57.9421068895973,,
"AUT","Austria","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2011","2011","PC","Percentage","0","units",,,59.775953483909,,
"AUT","Austria","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2012","2012","PC","Percentage","0","units",,,58.8140068987563,,
"AUT","Austria","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2013","2013","PC","Percentage","0","units",,,57.4286304430055,,
"AUT","Austria","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2000","2000","PC","Percentage","0","units",,,60.6315643342718,,
"AUT","Austria","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2001","2001","PC","Percentage","0","units",,,59.5623172810776,,
"AUT","Austria","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","units",,,60.0246023621709,,
"AUT","Austria","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","units",,,60.2648781152118,,
"AUT","Austria","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","units",,,61.7431384873245,,
"AUT","Austria","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","units",,,63.6158886158886,,
"AUT","Austria","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","units",,,63.8650306748466,,
"AUT","Austria","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","units",,,64.9677719855264,,
"AUT","Austria","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","units",,,64.6250252678391,,
